from	to	eweight	consensus_lin	Team Name	Section	Sample Location	Plant Scientific Name	Plant Common Name	Date of collection	Time of collection	Elevation	Type of Biom	Soil Characterization	Longitude	Latitude	pH  Litmus Strip	pH meter CALeDNA	Amount of Leaf Litter	Soil Temperature (Celsius)	Moisture content (%)	Nitrogen content	Potassium content	Phosphate content
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Fimbriiglobus;Fimbriiglobus ruber	2.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Gemmata;	59.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Gemmata;Gemmata sp. Br1-2	9.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Gemmata;Gemmata sp. SD2-6	7.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Gemmata;Gemmata sp. Wa3-1	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;NA;	3.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Gemmataceae;Zavarzinella;Zavarzinella formosa	2.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Isosphaeraceae;Isosphaera;	4.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Isosphaeraceae;Isosphaera;Isosphaera sp. Io3-6	2.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Isosphaeraceae;Isosphaera;Isosphaera sp. SD2-3	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Isosphaeraceae;NA;	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;NA;;	382.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;NA;;Nostocoida limicola III	10.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;Planctomycetales bacterium Ellin6207	6.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;Planctomycetales bacterium Ellin7224	21.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;Planctomycetales bacterium Ellin7244	17.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;Planctomycete enrichment culture clone Ac-C5	3.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;Planctomycete enrichment culture clone E10	50.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;Planctomycete enrichment culture clone Lt-C7	50.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;bacterium Ellin6059	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;bacterium Ellin6062	4.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;NA;NA;metal-contaminated soil clone K20-75	3.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Blastopirellula;Blastopirellula cremea	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;NA;	74.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;NA;Gemmata-like str. JW10-3f1	2.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;NA;planctomycete LX80	176.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;NA;planctomycete WWH14	105.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Pirellula;	4.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Pirellula;Pirellula staleyi	6.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Planctomyces;Planctomyces sp.	10.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;Asticcacaulis sp. 148B	12.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;	2.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas bullata	2.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas sp. DAB_ST86	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;	7.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter mirabilis	7.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter sp.	4.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter sp. WD12	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter sp. WW137	5.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter sp. YP3	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter sp. YP6	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;NA;	7.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;NA;cf. Caulobacter symbiont of Acromyrmex octospinosus	14.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;	19.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium deserti	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium hankyongense	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium sp. WP16	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium sp. enrichment culture	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium sp. enrichment culture clone LplF-80	4.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;NA;	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;Micropepsis;Micropepsis pineolensis	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;Rhizomicrobium;Rhizomicrobium sp. URHD0076	7.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;NA;;NA;	154.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;NA;NA;NA;alpha proteobacterium AKB-2008-KU10	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;NA;NA;NA;alpha proteobacterium K018	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;NA;NA;NA;alpha proteobacterium KC-IT-H1	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;NA;NA;NA;alpha proteobacterium SCGC AAA043-C09	8.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;NA;NA;NA;alpha proteobacterium SCGC AAA300-G15	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;NA;NA;NA;alpha proteobacterium Shinshu-th1	3.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;NA;NA;NA;alpha proteobacterium zo42	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;NA;NA;NA;alpha proteobacterium zo44	5.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;NA;NA;NA;marine alpha proteobacterium RS.Sph.021	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;NA;NA;Subaequorebacter;Subaequorebacter sp. UAPS0115	6.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Beijerinckia;	122.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Beijerinckia;Beijerinckia sp. ICBR-88	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Beijerinckia;Beijerinckia sp. URHD0026	5.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;NA;	4.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea;Bosea robiniae	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;	5.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium japonicum	8.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;NA;	3.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae;Pseudochrobactrum;Pseudochrobactrum asaccharolyticum	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Chelatococcaceae;Chelatococcus;	20.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Chelatococcaceae;Chelatococcus;Chelatococcus daeguensis	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;	21.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia riboflavina	8.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia sp. AL42 6.2	3.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia sp. CK32 8.1	15.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia submarina	4.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;NA;	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodoplanes;	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Enterovirga;Enterovirga rhinocerotis	1.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;	42.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium platani	2.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
S18.K0033C1	Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium populi	2.0		SIT	1B	Skirball	Malosma laurina	Laurel sumac	1/17/2018	1:00	353.6	Chaparral	Unburned	34.09805556	-118.4727778	5.5	6.75	Low	24	9.71%	Low	Medium	Medium
