otu name	Taxonomy	Percent Homology	evalue	bitscore	homology extract gibbsfree_otu/gibbsfree_homolog	total length gibbsfree_otu/otu_lenth/gibbsfree_homolog/homolog_length	SoilDNA1	SoilDNA2	SoilDNA3	SoilDNA4
OTU_388	uncultured flexibacter sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__flexibacter;s__flexibacter spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	91.7782026768642	0	744.274			1	0	26	0
OTU_389	uncultured flavobacterium sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.8640776699029	0	879.527			16	2	1	0
OTU_390	uncultured flavobacterium sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.9111969111969	0	856.083			19	0	9	0
OTU_391	uncultured chthoniobacter sp. ;k__bacteria;p__verrucomicrobia;c__spartobacteria;o__spartobacteria;f__spartobacteria;g__chthoniobacter;s__chthoniobacter spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	86.9481765834933	4.69183e-176	621.645			1	4	30	1
OTU_392	uncultured gemmata sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__gemmata;s__gemmata spp.;superkingdom__bacteria	91.9917864476386	0	693.78			24	0	0	0
OTU_393	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	93.9449541284404	0	827.229			33	0	1	0
OTU_394	malawimonas jakobiformis ;k__eukaryota;p__eukaryota;c__eukaryota;o__eukaryota;f__malawimonadidae;g__malawimonas;s__malawimonas jakobiformis;superkingdom__eukaryota	72.8515625	3.19123e-70	269.988			63	0	0	0
OTU_395	flavobacterium sp. wb2.1_83 ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.6377952755905	0	863.297			17	0	0	2
OTU_396	uncultured ferruginibacter sp. ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__chitinophagaceae;g__ferruginibacter;s__ferruginibacter spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	95.0476190476191	0	823.622			0	22	2	2
OTU_397	uncultured flavobacterium sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	93.9922480620155	0	785.752			1	20	1	5
OTU_398	acholeplasma sp. enrichment culture clone 12_7c ;k__bacteria;p__tenericutes;c__mollicutes;o__acholeplasmatales;f__acholeplasmataceae;g__acholeplasma;s__acholeplasma sp.;superkingdom__bacteria	86.8217054263566	3.54782e-171	605.415			27	0	0	0
OTU_399	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	94.3014705882353	0	841.656			25	0	0	0
OTU_400	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	99.21875	0	906.577			2	17	3	26
OTU_401	uncultured ohtaekwangia sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__ohtaekwangia;s__ohtaekwangia spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	90.7514450867052	0	720.83			0	2	22	0
OTU_402	uncultured aquiflexum sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cyclobacteriaceae;g__aquiflexum;s__aquiflexum spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	93.4020618556701	0	720.83			1	0	23	0
OTU_403	uncultured pirellula sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__pirellula;s__pirellula spp.;superkingdom__bacteria	95.8057395143488	0	731.651			2	1	24	4
OTU_404	fj478521.1 species richness estimates obtained nearly and simulated pyrosequencing_generated fragments _based surveys undisturbed tall grass prairie top 5 cm clone p27h06ok  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__hyphomicrobiaceae;g__pedomicrobium;s__pedomicrobium spp.;superkingdom__bacteria	97.8768577494692	0	805.589			2	11	4	11
OTU_405	uncultured nitrospira sp. ;k__bacteria;p__nitrospirae;c__nitrospira;o__nitrospirales;f__nitrospiraceae;g__nitrospira;s__nitrospira spp.;superkingdom__bacteria	99.3865030674847	0	868.707			0	23	0	0
OTU_406	aeromicrobium ginsengisoli ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__nocardioidaceae;g__aeromicrobium;s__aeromicrobium ginsengisoli;superkingdom__bacteria;subclass  actinobacteridae;suborder__propionibacterineae	99.2	0	884.937			0	11	0	24
OTU_407	uncultured steroidobacter sp. ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__xanthomonadales;f__sinobacteraceae;g__steroidobacter;s__steroidobacter spp.;superkingdom__bacteria	95.2198852772466	0	830.836			54	0	1	0
OTU_408	uncultured planctomyces sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__planctomyces;s__planctomyces spp.;superkingdom__bacteria	95.1020408163265	0	769.521			16	0	1	0
OTU_409	ef575563.2 flavobacterium sp. str. bd_b365  ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium succinicans;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	95.5512572533849	0	829.033			3	2	23	1
OTU_410	flavobacterium sp. wb2.3_15 ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.6377952755905	0	863.297			30	1	0	0
OTU_411	uncultured wolinella sp. ;k__bacteria;p__proteobacteria;c__epsilonproteobacteria;o__campylobacterales;f__helicobacteraceae;g__wolinella;s__wolinella spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	99.5833333333333	0	854.28			0	10	1	11
OTU_412	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	91.82156133829	0	765.915			0	5	1	16
OTU_413	uncultured nitrosovibrio sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__nitrosomonadales;f__nitrosomonadaceae;g__nitrosovibrio;s__nitrosovibrio spp.;superkingdom__bacteria	97.8902953586498	0	803.785			0	0	26	0
OTU_414	uncultured burkholderia sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__burkholderiaceae;g__burkholderia;s__burkholderia spp.;superkingdom__bacteria	96.5583173996176	0	863.297			0	18	3	9
OTU_415	pedobacter tournemirensis ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__sphingobacteriaceae;g__pedobacter;s__pedobacter tournemirensis;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	93.3867735470942	0	751.488			16	0	0	0
OTU_416	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	98.7878787878788	0	866.903			0	14	5	45
OTU_417	uncultured flavobacterium sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.7117988394584	0	856.083			33	0	0	0
OTU_418	uncultured hyphomicrobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__hyphomicrobiaceae;g__hyphomicrobium;s__hyphomicrobium spp.;superkingdom__bacteria	97.8813559322034	0	807.392			0	0	23	1
OTU_419	flavobacterium sp. wb4.1_56 ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.8503937007874	0	845.263			1	19	0	0
OTU_420	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	96.7181467181467	0	857.886			1	1	66	0
OTU_421	uncultured brevundimonas sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__caulobacterales;f__caulobacteraceae;g__brevundimonas;s__brevundimonas spp.;superkingdom__bacteria	92.6470588235294	0	801.982			31	0	0	0
OTU_422	nocardioides sp. n33 ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__nocardioidaceae;g__nocardioides;s__nocardioides sp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__propionibacterineae	96.8	0	820.016			25	0	1	1
OTU_423	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	95.0367647058823	0	859.69			0	0	46	0
OTU_424	pseudomonadaceae bacterium enrichment culture clone  jumss254pw_30(r10) ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__moraxellaceae;g__perlucidibaca;s__pseudomonadaceae bacterium;superkingdom__bacteria	94.9119373776908	0	805.589			26	0	1	0
OTU_425	byssovorax cruenta ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__polyangiaceae;g__byssovorax;s__byssovorax cruenta;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__sorangiineae	87.6172607879925	0	661.319			0	6	15	12
OTU_426	marmoricola sp. l1925 ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__nocardioidaceae;g__marmoricola;s__marmoricola sp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__propionibacterineae	99.3852459016393	0	866.903			0	11	4	17
OTU_427	bradyrhizobium sp. ccbau 7128301 ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__bradyrhizobiaceae;g__bradyrhizobium;s__bradyrhizobium sp.;superkingdom__bacteria	97.6793248945148	0	798.375			0	10	5	27
OTU_428	uncultured opitutus sp. ;k__bacteria;p__verrucomicrobia;c__opitutae;o__opitutales;f__opitutaceae;g__opitutus;s__opitutus spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	99.2110453648915	0	897.561			0	22	8	25
OTU_429	flavobacterium sp. vitprs13 ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	95.7198443579767	0	829.033			29	0	0	0
OTU_430	polyangium fumosum ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__polyangiaceae;g__polyangium;s__polyangium fumosum;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__sorangiineae	88.8268156424581	0	686.566			0	4	18	4
OTU_431	pedobacter sp. akb_2008_jo45 ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__sphingobacteriaceae;g__pedobacter;s__pedobacter sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.2671905697446	0	832.639			38	0	0	0
OTU_432	flavobacterium sp. wb2.1_83 ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.4409448818898	0	857.886			27	0	0	0
OTU_433	phytophthora infestans ;k__eukaryota;p__eukaryota;c__eukaryota;o__oomycetes;f__peronosporales;g__phytophthora;s__phytophthora infestans;superkingdom__eukaryota	89.247311827957	1.5961e-168	596.398			0	26	1	4
OTU_434	uncultured flexibacter sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__flexibacter;s__flexibacter spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	92.911877394636	0	771.325			0	0	41	0
OTU_435	uncultured chondromyces sp. ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__polyangiaceae;g__chondromyces;s__chondromyces spp.;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__sorangiineae	91.2962962962963	0	751.488			0	1	5	22
OTU_436	uncultured ohtaekwangia sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__ohtaekwangia;s__ohtaekwangia spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.2151394422311	0	820.016			1	1	16	0
OTU_437	dq337549.1 caulobacter sp. bbct22  ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__caulobacterales;f__caulobacteraceae;g__caulobacter;s__caulobacter henricii;superkingdom__bacteria	98.9406779661017	0	829.033			9	4	1	6
OTU_438	uncultured flavobacterium sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.504854368932	0	848.87			30	0	0	0
OTU_439	aetherobacter fasciculatus ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__polyangiaceae;g__aetherobacter;s__aetherobacter fasciculatus;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__sorangiineae	98.501872659176	0	924.611			0	18	3	0
OTU_440	uncultured acidobacterium sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__acidobacterium;s__acidobacterium spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	98.2213438735178	0	865.1			2	21	4	47
OTU_441	uncultured pirellula sp. ;k__bacteria;p__planctomycetes;c__planctomycetia;o__planctomycetales;f__planctomycetaceae;g__pirellula;s__pirellula spp.;superkingdom__bacteria	95.9839357429719	0	798.375			1	0	38	0
OTU_442	flavisolibacter ginsengisoli ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__chitinophagaceae;g__flavisolibacter;s__flavisolibacter ginsengisoli;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.2121212121212	0	859.69			1	4	0	23
OTU_443	uncultured flavobacterium sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	93.4262948207171	0	753.291			19	0	0	0
OTU_444	uncultured verrucomicrobium sp. ;k__bacteria;p__verrucomicrobia;c__verrucomicrobiae;o__verrucomicrobiales;f__verrucomicrobiaceae;g__verrucomicrobium;s__verrucomicrobium spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	93.5205183585313	0	693.78			25	1	0	0
OTU_445	flavobacterium sp. wb 2.1_80 ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__flavobacterium;s__flavobacterium sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	98.0544747081712	0	879.527			65	0	0	0
OTU_446	methylovirgula ligni ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__beijerinckiaceae;g__methylovirgula;s__methylovirgula ligni;superkingdom__bacteria	94.47983014862	0	726.241			0	0	31	1
OTU_447	uncultured pedomicrobium sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__hyphomicrobiaceae;g__pedomicrobium;s__pedomicrobium spp.;superkingdom__bacteria	93.6305732484076	0	708.207			0	10	7	10
OTU_448	uncultured sphingobacterium sp. ;k__bacteria;p__bacteroidetes;c__sphingobacteriia;o__sphingobacteriales;f__sphingobacteriaceae;g__sphingobacterium;s__sphingobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	91.6504854368932	0	735.257			1	1	3	21
OTU_449	massilia plicata ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__oxalobacteraceae;g__massilia;s__massilia plicata;superkingdom__bacteria	98.4466019417476	0	893.954			37	2	2	5
OTU_450	polyangium thaxteri ;k__bacteria;p__proteobacteria;c__deltaproteobacteria;o__myxococcales;f__polyangiaceae;g__polyangium;s__polyangium thaxteri;superkingdom__bacteria;subphylum__delta/epsilon subdivisions;suborder__sorangiineae	87.8048780487805	0	668.533			0	0	32	0
OTU_451	uncultured burkholderia sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__burkholderiaceae;g__burkholderia;s__burkholderia spp.;superkingdom__bacteria	97.5143403441683	0	884.937			1	14	11	25
OTU_452	uncultured ralstonia sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__burkholderiaceae;g__ralstonia;s__ralstonia spp.;superkingdom__bacteria	96.2301587301587	0	816.409			0	6	8	15
OTU_453	cyanothece sp. wh 8902 ;k__bacteria;p__cyanobacteria;c__oscillatoriophycidae;o__oscillatoriales;f__cyanothecaceae;g__cyanothece;s__cyanothece sp.;superkingdom__bacteria;subclass  oscillatoriophycideae	85.59670781893	2.94972e-159	565.741			41	0	1	0
OTU_454	uncultured ralstonia sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__burkholderiaceae;g__ralstonia;s__ralstonia spp.;superkingdom__bacteria	88.7351778656126	0	641.482			1	1	23	2
OTU_455	uncultured burkholderia sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__burkholderiales;f__burkholderiaceae;g__burkholderia;s__burkholderia spp.;superkingdom__bacteria	97.8967495219885	0	893.954			0	1	26	2
OTU_456	uncultured roseomonas sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__roseomonas;s__roseomonas spp.;superkingdom__bacteria	95.3781512605042	0	760.505			40	0	0	1
OTU_457	uncultured gemmatimonas sp. ;k__bacteria;p__gemmatimonadetes;c__gemmatimonadetes;o__gemmatimonadales;f__gemmatimonadaceae;g__gemmatimonas;s__gemmatimonas spp.;superkingdom__bacteria	98.8071570576541	0	881.33			1	5	0	16
OTU_458	methylobacterium sp. enrichment culture clone lpl3_213 ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhizobiales;f__methylobacteriaceae;g__methylobacterium;s__methylobacterium sp.;superkingdom__bacteria	99.3449781659389	0	812.802			1	0	22	0
OTU_459	uncultured roseomonas sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__roseomonas;s__roseomonas spp.;superkingdom__bacteria	96.2301587301587	0	810.999			0	21	13	18
OTU_460	uncultured luteolibacter sp. ;k__bacteria;p__verrucomicrobia;c__verrucomicrobiae;o__verrucomicrobiales;f__verrucomicrobiaceae;g__luteolibacter;s__luteolibacter spp.;superkingdom__bacteria;superphylum__chlamydiae/verrucomicrobia group	95.9459459459459	0	839.853			18	0	0	0
OTU_461	uncultured sporocytophaga sp. ;k__bacteria;p__bacteroidetes;c__cytophagia;o__cytophagales;f__cytophagaceae;g__sporocytophaga;s__sporocytophaga spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.7035490605428	0	810.999			0	30	6	0
OTU_462	uncultured fluviicola sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__cryomorphaceae;g__fluviicola;s__fluviicola spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	94.4329896907216	0	742.471			0	8	0	14
