otu name	Taxonomy	Percent Homology	evalue	bitscore	homology extract gibbsfree_otu/gibbsfree_homolog	total length gibbsfree_otu/otu_lenth/gibbsfree_homolog/homolog_length	S1A	S1B	S2A	S2B	S3A	S3B	S4A	S4B	S5A	S5B	S6A	S6B 
OTU_251	ef510704.1 loss during antibiotic treatment 1 intubated patients colonized pseudomonas aeruginosa endotracheal aspirate clone p2d15_690  ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__veillonella;s__veillonella parvula;superkingdom__bacteria	98.17518248	4.84E-128	462.047			12	11	7	25	4	9	0	3	19	27	20	82
OTU_252	prevotella sp. oral clone ah125 ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella sp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.26739927	4.24E-135	484.589			0	0	1	3	0	0	0	0	1	2	2	1
OTU_253	dq174156.1 campylobacter showae str. ccug 11641  ;k__bacteria;p__proteobacteria;c__epsilonproteobacteria;o__campylobacterales;f__campylobacteraceae;g__campylobacter;s__campylobacter showae;superkingdom__bacteria;subphylum__delta/epsilon subdivisions	95.1417004	2.61E-99	366.468			1	1	0	0	0	1	0	2	2	4	3	7
OTU_254	streptococcus suis t15 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus suis;superkingdom__bacteria	97.46376812	2.54E-125	453.03			11	12	10	25	6	14	1	16	0	0	2	3
OTU_255	gq011011.1 topographical and temporal human skin microbiome skin antecubital fossa clone nbw789h11c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus pseudopneumoniae;superkingdom__bacteria	95.63636364	4.23E-116	421.471			10	1	1	1	8	16	0	0	0	2	3	4
OTU_256	af543291.1 streptococcus mitis str. chdc os41  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus mitis;superkingdom__bacteria	98.14814815	1.99E-126	456.637			5	2	10	1	6	8	0	1	3	2	5	3
OTU_257	gq037797.1 topographical and temporal human skin microbiome skin interdigital web space clone nbu394f11c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	97.14285714	7.37E-126	453.932			6	0	0	0	0	0	3	0	14	5	0	6
OTU_258	gq077257.1 topographical and temporal human skin microbiome skin umbilicus clone nbw1156g01c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	98.19494585	1.16E-129	467.457			3	4	38	140	96	85	1	0	7	5	155	223
OTU_259	uncultured phaeobacter sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodobacterales;f__rhodobacteraceae;g__phaeobacter;s__phaeobacter spp.;superkingdom__bacteria	99.26739927	4.24E-135	484.589			4	2	0	4	0	1	0	0	4	0	0	0
OTU_260	gq022485.1 topographical and temporal human skin microbiome skin axillary vault clone nbu313d08c1  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__porphyromonadaceae;g__dysgonomonas;s__dysgonomonas gadei;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	83.33333333	1.15E-72	277.202			0	0	0	0	1	0	0	1	0	1	2	6
OTU_261	uncultured rothia sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia spp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	98.19494585	1.16E-129	467.457			5	9	49	26	4	1	2	1	7	1	0	1
OTU_262	am157441.1 streptococcus parasanguinis mother v4  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus parasanguinis;superkingdom__bacteria	98.27586207	7.93E-79	297.94			1	3	0	2	2	0	0	0	0	2	0	1
OTU_263	streptococcus australis ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus australis;superkingdom__bacteria	97.13261649	6.00E-127	457.539			0	7	0	0	1	2	1	0	1	2	0	0
OTU_264	pseudomonas sp. bs2(2009) ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas sp.;superkingdom__bacteria	98.1884058	3.30E-130	469.261			0	0	0	0	0	0	0	0	224	71	0	0
OTU_265	ackp02000033.1 selenomonas sputigena str. atcc 35185  ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__selenomonas;s__selenomonas sputigena;superkingdom__bacteria	99.26739927	5.17E-134	480.982			1	0	2	2	1	3	0	0	1	2	3	0
OTU_266	fm955853.1 stenotrophomonas rhizophila str. asd m1_7  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__xanthomonadales;f__xanthomonadaceae;g__stenotrophomonas;s__stenotrophomonas rhizophila;superkingdom__bacteria	99.26739927	4.24E-135	484.589			0	0	0	0	0	0	10	0	0	0	0	0
OTU_267	streptococcus pyogenes ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus pyogenes;superkingdom__bacteria	97.48201439	2.56E-125	453.03			6	3	17	4	5	10	1	2	3	10	18	7
OTU_268	eubacterium sp. oral clone ck047 ;k__bacteria;p__firmicutes;c__clostridia;o__clostridiales;f__eubacteriaceae;g__eubacterium;s__eubacterium sp.;superkingdom__bacteria	98.16176471	3.25E-130	469.261			0	0	0	0	0	0	0	0	0	0	1	9
OTU_269	eu705400.1 microbial burden and analyses phoenix spacecraft assembly kennedy space centre clean room floor clone 2p_4_1_b03  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus infantis;superkingdom__bacteria	97.3880597	1.52E-121	440.407			808	256	1187	602	694	905	21	162	579	592	1035	540
OTU_270	gq088819.1 topographical and temporal human skin microbiome skin volar forearm clone nbw314d07c1  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pasteurellales;f__pasteurellaceae;g__aggregatibacter;s__aggregatibacter segnis;superkingdom__bacteria	98.17518248	4.82E-128	462.047			32	16	2	57	2	17	0	18	6	8	51	12
OTU_271	uncultured edaphobacter sp. ;k__bacteria;p__acidobacteria;c__acidobacteriia;o__acidobacteriales;f__acidobacteriaceae;g__edaphobacter;s__edaphobacter spp.;superkingdom__bacteria;superphylum__fibrobacteres/acidobacteria group	75.95419847	4.55E-46	189.738			0	0	0	0	0	0	0	0	1	4	4	1
OTU_272	ay879298.1 granulicatella paradiacens str. 04401102  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__carnobacteriaceae;g__granulicatella;s__granulicatella paradiacens;superkingdom__bacteria	96.7032967	1.05E-123	446.718			2	3	1	0	5	1	0	0	0	0	0	1
OTU_273	aj290755.2 haemophilus parainfluenzae str. hk85  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pasteurellales;f__pasteurellaceae;g__haemophilus;s__haemophilus parainfluenzae;superkingdom__bacteria	98.8372093	4.22E-122	442.21			0	0	0	1	0	1	1	0	0	0	18	40
OTU_274	streptococcus sinensis ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sinensis;superkingdom__bacteria	98.16849817	5.78E-127	457.539			1	4	1	2	0	1	0	3	0	2	2	1
OTU_275	aceo02000016.1 neisseria subflava str. nj9703  ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__neisseriales;f__neisseriaceae;g__neisseria;s__neisseria subflava;superkingdom__bacteria	98.46743295	9.01E-125	450.325			0	0	0	6	0	3	0	0	22	16	1	30
OTU_276	af224309.1 haemophilus influenzae subsp. intermedius str. mccm 02083 mccm  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pasteurellales;f__pasteurellaceae;g__haemophilus;s__haemophilus influenzae;superkingdom__bacteria	97.8021978	2.03E-126	456.637			0	3	22	35	11	55	0	1	64	61	417	17
OTU_277	eu670060.1 microbial cystic fibrosis lung amplicon length heterogeneity polymerase chain reaction cystic fibrosis sputum clone fiu_km_md_008  ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__veillonella;s__veillonella dispar;superkingdom__bacteria	98.18181818	1.70E-127	460.244			2	5	0	0	7	3	0	0	0	0	0	1
OTU_278	streptococcus sp. oral clone ascd09 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sp.;superkingdom__bacteria	100	1.06E-83	313.269			0	0	0	1	0	0	0	0	0	0	0	1
OTU_279	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	99.26470588	2.18E-132	475.572			150	70	209	96	106	149	1	27	67	89	147	108
OTU_280	acinetobacter sp. gd2(2010) ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__moraxellaceae;g__acinetobacter;s__acinetobacter sp.;superkingdom__bacteria	97.83393502	1.71E-127	459.342			0	0	0	0	0	0	36	0	0	0	0	0
OTU_281	alteromonas macleodii ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__alteromonadales;f__alteromonadaceae;g__alteromonas;s__alteromonas macleodii;superkingdom__bacteria	96.02888087	4.61E-122	441.308			3	0	0	0	0	2	0	0	2	0	0	0
OTU_282	uncultured prevotella sp. ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	99.63235294	1.21E-135	487.294			0	0	0	2	0	0	0	1	3	3	4	3
OTU_283	gq006662.1 topographical and temporal human skin microbiome skin occiput clone nbu86b09c1  ;k__bacteria;p__firmicutes;c__erysipelotrichia;o__erysipelotrichales;f__erysipelotrichaceae;g__solobacterium;s__solobacterium moorei;superkingdom__bacteria	97.47292419	8.90E-125	451.227			0	1	0	5	1	0	0	0	4	2	11	8
OTU_284	gq008032.1 topographical and temporal human skin microbiome skin volar forearm clone nbw112f11c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	98.17518248	7.07E-126	454.834			1	25	17	87	70	33	0	0	3	2	77	103
OTU_285	uncultured treponema sp. ;k__bacteria;p__spirochaetes;c__spirochaetia;o__spirochaetales;f__spirochaetaceae;g__treponema;s__treponema spp.;superkingdom__bacteria	99.26739927	4.24E-135	484.589			1	0	0	0	1	0	0	0	1	1	0	5
OTU_286	gq057717.1 topographical and temporal human skin microbiome skin antecubital fossa clone nbw1068c07c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus parasanguinis;superkingdom__bacteria	98.55072464	9.47E-131	470.162			3	9	6	3	8	6	0	1	0	3	7	3
OTU_287	nz_acik02000004.1 veillonella dispar str. atcc 17748  ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__veillonella;s__veillonella dispar;superkingdom__bacteria	97.78597786	3.62E-123	445.817			9	10	2	5	10	10	0	0	1	0	4	2
OTU_288	pseudomonas sp. e11_ice11 ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__pseudomonadaceae;g__pseudomonas;s__pseudomonas sp.;superkingdom__bacteria	97.16312057	3.17E-124	448.522			0	0	0	0	0	0	0	0	18	0	0	0
OTU_289	gq065699.1 topographical and temporal human skin microbiome skin occiput clone nbw91h06c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus oralis;superkingdom__bacteria	96.07142857	3.83E-123	445.817			1	0	1	0	2	0	0	0	1	0	0	0
OTU_290	streptococcus sp. hgb0004 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sp.;superkingdom__bacteria	98.47328244	4.41E-122	441.308			0	1	1	1	1	2	0	0	0	1	0	0
OTU_291	streptococcus oligofermentans as 1.3089 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus oligofermentans;superkingdom__bacteria	98.49056604	8.65E-125	450.325			11	35	34	30	48	7	1	11	3	3	8	3
OTU_292	gq032248.1 topographical and temporal human skin microbiome skin volar forearm clone nbw904c07c1  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	98.11320755	1.03E-123	446.718			30	25	5	1	2	2	0	2	8	7	3	2
OTU_293	streptococcus oralis ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus oralis;superkingdom__bacteria	97.70992366	3.60E-123	444.915			135	20	168	76	178	120	3	11	57	88	152	73
OTU_294	megasphaera micronuciformis ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__megasphaera;s__megasphaera micronuciformis;superkingdom__bacteria	98.53479853	4.76E-128	461.145			1	0	0	0	1	3	0	0	0	0	0	0
OTU_295	streptococcus sp. oral taxon 058 ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sp.;superkingdom__bacteria	96.92307692	2.54E-112	408.848			0	1	4	4	6	6	0	0	0	2	2	4
OTU_296	fj596644.1 acinetobacter junii str. p1  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pseudomonadales;f__moraxellaceae;g__acinetobacter;s__acinetobacter junii;superkingdom__bacteria	96.36363636	3.68E-123	445.817			0	0	0	0	0	0	11	0	0	0	0	0
OTU_297	ef510446.1 loss during antibiotic treatment 1 intubated patients colonized pseudomonas aeruginosa endotracheal aspirate clone p2d1_695  ;k__bacteria;p__firmicutes;c__negativicutes;o__selenomonadales;f__veillonellaceae;g__veillonella;s__veillonella parvula;superkingdom__bacteria	98.52398524	3.89E-129	465.654			49	45	28	86	30	48	5	9	69	99	81	363
OTU_298	lactobacillus casei ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__lactobacillaceae;g__lactobacillus;s__lactobacillus casei;superkingdom__bacteria;species group  lactobacillus casei group	98.4962406	1.39E-128	462.949			0	2	0	0	0	0	278	0	0	0	0	0
OTU_299	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	97.47292419	4.04E-129	464.752			3	2	0	1	0	3	0	0	0	1	4	0
OTU_300	gq040213.1 topographical and temporal human skin microbiome skin manubrium clone nbw951d12c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus pseudopneumoniae;superkingdom__bacteria	98.29545455	1.90E-80	302.449			0	0	0	1	3	0	0	0	1	0	1	1
OTU_301	fj557586.1 survey approach assess endotracheal tube biofilms and their origins biofilm extubated endotracheal tube icu patient clone et_f_2a06  ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__micrococcaceae;g__rothia;s__rothia mucilaginosa;superkingdom__bacteria;subclass  actinobacteridae;suborder__micrococcineae	97.82608696	4.02E-129	464.752			300	461	198	101	620	33	30	7	619	436	128	165
OTU_302	cryptobacterium curtum dsm 15641 ;k__bacteria;p__actinobacteria;c__actinobacteria;o__coriobacteriales;f__coriobacteriaceae;g__cryptobacterium;s__cryptobacterium curtum;superkingdom__bacteria;subclass  coriobacteridae;suborder__coriobacterineae	99.26470588	1.48E-134	482.786			0	0	0	1	4	2	0	0	0	0	0	1
OTU_303	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	99.23664122	5.73E-127	457.539			2	1	0	0	6	8	0	3	0	0	0	1
OTU_304	gq058086.1 topographical and temporal human skin microbiome skin volar forearm clone nbw1070a04c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus thermophilus;superkingdom__bacteria	96.57794677	1.44E-115	420.57			8	5	3	0	18	7	0	2	1	1	2	0
OTU_305	eu705400.1 microbial burden and analyses phoenix spacecraft assembly kennedy space centre clean room floor clone 2p_4_1_b03  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus infantis;superkingdom__bacteria	96.875	8.15E-132	473.769			9	0	7	0	4	6	0	0	6	5	8	6
OTU_306	gq069708.1 topographical and temporal human skin microbiome skin volar forearm clone nbw232a08c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus pseudopneumoniae;superkingdom__bacteria	97.81021898	5.88E-127	457.539			24	4	28	11	21	22	0	4	16	10	22	16
OTU_307	uncultured chryseobacterium sp. ;k__bacteria;p__bacteroidetes;c__flavobacteriia;o__flavobacteriales;f__flavobacteriaceae;g__chryseobacterium;s__chryseobacterium spp.;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	97.14285714	2.58E-125	453.03			0	0	0	0	0	0	14	70	0	0	0	0
OTU_308	ay323525.1 prevotella melaninogenica str. atcc 25845  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella melaninogenica;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	96.73913043	3.07E-124	449.423			0	0	0	14	6	0	0	0	0	1	0	0
OTU_309	neisseria sp. 2466a ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__neisseriales;f__neisseriaceae;g__neisseria;s__neisseria sp.;superkingdom__bacteria	98.12734082	8.47E-125	450.325			0	0	0	9	0	1	0	0	37	36	2	57
OTU_310	fusobacterium nucleatum subsp. null ;k__bacteria;p__fusobacteria;c__fusobacteriia;o__fusobacteriales;f__fusobacteriaceae;g__fusobacterium;s__fusobacterium nucleatum;superkingdom__bacteria	98.06949807	6.40E-120	434.997			12	22	2	7	1	5	0	8	5	15	15	15
OTU_311	ab108826.1 prevotella salivae str. jcm 12084 epsa11  ;k__bacteria;p__bacteroidetes;c__bacteroidia;o__bacteroidales;f__prevotellaceae;g__prevotella;s__prevotella salivae;superkingdom__bacteria;superphylum__bacteroidetes/chlorobi group	98.13432836	5.90E-127	458.44			2	2	1	1	1	2	0	0	0	1	1	2
OTU_312	gq076935.1 topographical and temporal human skin microbiome skin umbilicus clone nbw1155d09c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus salivarius;superkingdom__bacteria	97.78597786	1.66E-127	460.244			3	9	8	0	20	32	18	26	3	6	3	1
OTU_313	uncultured neisseria sp. ;k__bacteria;p__proteobacteria;c__betaproteobacteria;o__neisseriales;f__neisseriaceae;g__neisseria;s__neisseria spp.;superkingdom__bacteria	98.88888889	9.99E-84	313.269			0	0	0	1	0	0	0	0	1	1	0	7
OTU_314	aj290755.2 haemophilus parainfluenzae str. hk85  ;k__bacteria;p__proteobacteria;c__gammaproteobacteria;o__pasteurellales;f__pasteurellaceae;g__haemophilus;s__haemophilus parainfluenzae;superkingdom__bacteria	97.48201439	2.56E-125	453.03			0	0	0	0	0	0	0	0	0	0	6	4
OTU_315	uncultured saccharibacter sp. ;k__bacteria;p__proteobacteria;c__alphaproteobacteria;o__rhodospirillales;f__acetobacteraceae;g__saccharibacter;s__saccharibacter spp.;superkingdom__bacteria	92	4.89E-109	398.027			0	0	0	0	0	0	0	0	0	0	2	6
OTU_316	streptococcus salivarius subsp. null ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus salivarius;superkingdom__bacteria	94.18181818	2.65E-112	408.848			5	0	2	1	10	6	0	0	0	1	0	0
OTU_317	gq072159.1 topographical and temporal human skin microbiome skin occiput clone nbw192h09c1  ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus pseudopneumoniae;superkingdom__bacteria	100	3.33E-64	248.348			1	0	0	2	1	2	0	0	2	0	3	0
OTU_318	uncultured actinomyces sp. ;k__bacteria;p__actinobacteria;c__actinobacteria;o__actinomycetales;f__actinomycetaceae;g__actinomyces;s__actinomyces spp.;superkingdom__bacteria;subclass  actinobacteridae;suborder__actinomycineae	96.79715302	4.69E-122	442.21			0	7	0	0	3	3	0	0	0	0	1	4
OTU_319	streptococcus sp. ukpf48b ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus sp.;superkingdom__bacteria	95.95588235	5.37E-121	438.603			4	1	2	0	4	4	0	0	0	1	1	1
OTU_320	uncultured streptococcus sp. ;k__bacteria;p__firmicutes;c__bacilli;o__lactobacillales;f__streptococcaceae;g__streptococcus;s__streptococcus spp.;superkingdom__bacteria	97.06959707	8.72E-125	450.325			4	6	1	8	2	3	1	28	1	3	1	1
